警察本部番号,警察本部名称,都道府県,警察署番号,頭名,フリガナ,名称,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,管轄区域,備考,LocName,Longitude,Latitude,isTrustful,iLvl
300.0,和歌山県警察本部,和歌山県,5.0,和歌山西,ワカヤマニシ,和歌山西警察署,073-424-0110,6408137.0,,和歌山市,302015.0,和歌山市吹上一丁目６番30号,吹上1-6-30,和歌山市の内　芦辺丁、網屋町、有田屋町、有田屋町西ノ丁、有田屋町南ノ丁、秋葉町、葵町、一番丁、石橋丁、板屋町、今福１〜５丁目、五筋目、宇治藪下（35〜39、42、62、72、74、83、84、93、94、104、105、107〜109番地）、宇治袋町、宇治鉄砲場、植松丁、上町、上野町１〜３丁目、宇須１〜４丁目、打越町、内原、男野芝丁、小野町１〜３丁目、雄松町１〜６丁目、岡山丁、尾崎丁、嘉家作丁（1〜9、11〜17、20〜29番地）、加納町、駕町、徒町、片岡町１・２丁目、紀三井寺、九番丁、北汀丁、北大工町、北細工町、北牛町、北甚五兵衛丁、北坂ノ上丁、北田辺丁、北中間町、北土佐丁、北町、北釘貫丁、北桶屋町、北相生丁、久右衛門丁、金龍寺丁、久保丁１〜４丁目、九家ノ丁、毛見（1418-1・3〜11、1432-1・4・5、1434-1、1437-1〜180、1450、1451番地及び右地番に接する馬瀬斜面を除く。）、源蔵馬場１・２丁目、下町、小人町、小人町南ノ丁、五番丁、米屋町、小松原通１〜５丁目、小松原５・６丁目、三番丁、鷺ノ森、鷺ノ森東ノ丁、鷺ノ森西ノ丁、鷺ノ森南ノ丁、鷺ノ森中ノ丁、鷺ノ森片町、鷺ノ森明神丁、鷺ノ森新道、鷺ノ森堂前丁、雑賀町、雑賀屋町、雑賀屋町東ノ丁、雑賀道、材木丁、作事丁、雑賀崎、芝ノ丁、新堀東１・２丁目、塩屋１〜６丁目、汐見町１〜３丁目、島崎町１〜７丁目、新魚町、十番丁、十一番丁、十二番丁、十三番丁、新和歌浦、駿河町、杉ノ馬場１〜５丁目、住吉町、砂山南１〜４丁目、関戸１〜５丁目、専光寺門前丁、船場町、谷町、鷹匠町１〜７丁目、匠町、畳屋町、田野、茶屋ノ丁、築港１〜６丁目、出口甲賀丁、出口中ノ丁、出口端ノ丁、出口新端ノ丁、伝法橋南ノ丁、徳田木丁、道場町、土佐町１〜３丁目、七番丁、七曲り、中ノ店南ノ丁、中ノ店北ノ丁、中ノ店中ノ丁、鍋屋町、中之島の一部、西小二里１〜３丁目、新高町、西旅籠町、西蔵前丁、西布経丁１〜６丁目、西釘貫丁１〜３丁目、西坂ノ上丁、西汀丁、西ノ店、二番丁、西大工町、西鍛冶屋町、西紺屋町１・２丁目、西河岸町、西長町１〜４丁目、西浜、西浜１〜３丁目、西高松１・２丁目、布引、八番丁、橋丁、東鍛冶屋町、東蔵前丁、東布経丁１〜６丁目、東紺屋町、東小二里町、東長町中ノ丁、東長町１〜１１丁目、東釘貫丁１〜３丁目、東旅籠町、広瀬中ノ丁１・２丁目、広瀬通丁１〜３丁目、東坂ノ上丁、広道、一筋目、屏風丁、東高松１〜４丁目、福町、舟大工町、舟津町１〜４丁目、二筋目、吹上１〜５丁目、弁財天丁、ト半町、本町１〜９丁目、堀止南ノ丁、堀止西１・２丁目、真砂丁１丁目、堀止東１・２丁目、松ケ丘１〜３丁目、三葛（1134-1〜17、1148、1149、1150、1151、1152、1156-1・2・45〜87、1280-1〜5、右地番に接する北山斜面及び棚出斜面並びに和田川右岸側の区域を除く。）、南汀丁、南大工町、南片原１・２丁目、三木町堀詰、三木町南ノ丁、三木町中ノ丁、三木町台所町、南細工町、南桶屋町、湊紺屋町１〜３丁目、湊本町１〜３丁目、湊北町１〜３丁目、南牛町、南甚五兵衛丁、南中間町、湊桶屋町、湊通丁南１〜４丁目、湊通丁北１〜４丁目、湊御殿１〜３丁目、南相生丁、三沢町１〜４丁目、三筋目、南田辺丁、湊（紀の川右岸側の区域を除く。）、六筋目、元博労町、元町奉行丁１・２丁目、元寺町１〜５丁目、元寺町東ノ丁、元寺町西ノ丁、元寺町南ノ丁、元寺町北ノ丁、山吹丁、屋形町１〜５丁目、藪ノ丁、山蔭丁、四筋目、四番丁、寄合町、萬町、六番丁、和歌町、和歌川町、和歌浦東１〜４丁目、和歌浦中１〜３丁目、和歌浦南１〜３丁目、和歌浦西１・２丁目、紀の川右岸と大潮平均満潮面とのなす線を境とし嘉家作樋門東北端から真北を見通す線の西側、真田堀川及び大門川の左岸と大潮平均満潮面とのなす線の西側、和歌川の左岸と和田川の右岸との接する地点から上流の和歌川の左岸と大潮平均満潮面とのなす線の西側、中島川の右岸と和田川の右岸との接する地点から真南を見通す線より下流の和田川の右岸と大潮平均満潮面とのなす線の南側,,和歌山県/和歌山市/吹上/一丁目/６番,135.17226,34.22096,5.0,7.0
300.0,和歌山県警察本部,和歌山県,6.0,和歌山北,ワカヤマキタ,和歌山北警察署,073-453-0110,6408425.0,,和歌山市,302015.0,和歌山市松江北二丁目１番41号,松江北2-1-41,和歌山市の内　粟、市小路、磯の浦、梅原、榎原、大谷、大川、梶取、加太、狐島、北島、木ノ本、楠見中、古屋、栄谷、次郎丸、島橋東ノ丁、島橋西ノ丁、島橋南ノ丁、島橋北ノ丁、善明寺、園部（札立山頂と鳴滝川左岸上流端を結ぶ線及び鳴滝川左岸堤防前のり尻線の西側）、つつじが丘１〜７丁目、土入、中、中野、西庄、野崎、延時、平井、日野、船所（鳴滝川左岸堤防前のり尻線の西側）、福島、松江、松江東１〜４丁目、松江中１〜３丁目、松江西１〜３丁目、松江北１〜７丁目、湊（紀の川右岸側）、湊１〜５丁目、深山、向、本脇、鳴滝川と紀の川の合流点から下流の紀の川右岸と大潮平均満潮面とのなす線の北側,,和歌山県/和歌山市/松江北/二丁目/１番,135.13618,34.24847,5.0,7.0
300.0,和歌山県警察本部,和歌山県,7.0,海南,カイナン,海南警察署,073-482-0110,6420002.0,,海南市,302023.0,海南市日方1294番地24,日方1294-24,"和歌山市の内　毛見（1418-1・3〜11、1432-1・4・5、1434-1、1437-1〜180、1450、1451番地及び各地番に接する馬瀬斜面）,和歌山県/海南市/日方/１２９４番地""",,,135.20232,34.15591,5.0,7.0
300.0,和歌山県警察本部,和歌山県,8.0,有田湯浅,アリダユアサ,有田湯浅警察署,0737-64-0110,6430005.0,有田郡,湯浅町,303615.0,有田郡湯浅町大字栖原184番地２,大字栖原184-2,"有田市,和歌山県/有田郡/湯浅町/栖原/１８４番地""",,,135.18028,34.04313,5.0,7.0
300.0,和歌山県警察本部,和歌山県,9.0,御坊,ゴボウ,御坊警察署,0738-23-0110,6440011.0,,御坊市,302058.0,御坊市湯川町財部237番地１,湯川町財部237-1,"御坊市,和歌山県/御坊市/湯川町財部/２３７番地""",,,135.14861,33.90108,5.0,7.0
300.0,和歌山県警察本部,和歌山県,10.0,田辺,タナベ,田辺警察署,0739-23-0110,6460061.0,,田辺市,302066.0,田辺市上の山一丁目２番15号,上の山1-2-15,"田辺市（本宮町を除く。）,和歌山県/田辺市/上の山/一丁目/２番""",,,135.36871,33.73694,5.0,7.0
300.0,和歌山県警察本部,和歌山県,11.0,白浜,シラハマ,白浜警察署,0739-43-0110,6492211.0,西牟婁郡,白浜町,304018.0,西牟婁郡白浜町2926番地の82,2926-82,西牟婁郡　上富田町、白浜町、すさみ町,,和歌山県/西牟婁郡/白浜町/２９２６番地,135.3484,33.66195,5.0,7.0
300.0,和歌山県警察本部,和歌山県,12.0,新宮,シングウ,新宮警察署,0735-21-0110,6470081.0,,新宮市,302074.0,新宮市新宮2330番地の９,新宮2330-9,"田辺市の内　本宮町　,和歌山県/新宮市/新宮""",,,135.98187,33.71623,5.0,5.0
310.0,鳥取県警察本部,鳥取県,1.0,鳥取,トットリ,鳥取警察署,0857-32-0110,6800911.0,,鳥取市,312011.0,鳥取市千代水三丁目100番地,千代水3-100,"鳥取市の内　旧八頭郡河原町、用瀬町、佐治村、旧気高郡気高町、鹿野町、青谷町の区域を除く区域,鳥取県/鳥取市/千代水/三丁目/１００番地""",,,134.19759,35.51799,5.0,7.0
310.0,鳥取県警察本部,鳥取県,2.0,郡家,コオゲ,郡家警察署,0858-72-0110,6800461.0,八頭郡,八頭町,313297.0,八頭郡八頭町郡家120番地２,郡家120-2,八頭郡の内　若桜町、八頭町 ,,鳥取県/八頭郡/八頭町/郡家/１２０番地,134.25568,35.41001,5.0,7.0
310.0,鳥取県警察本部,鳥取県,3.0,智頭,チヅ,智頭警察署,0858-75-0110,6891402.0,八頭郡,智頭町,313289.0,八頭郡智頭町大字智頭21番地３,大字智頭21-3,"鳥取市の内　旧八頭郡河原町、用瀬町、佐治村の区域,鳥取県/八頭郡/智頭町/智頭/２１番地""",,,134.22490,35.27276,5.0,7.0
310.0,鳥取県警察本部,鳥取県,4.0,浜村,ハマムラ,浜村警察署,0857-82-0110,6890334.0,,鳥取市,312011.0,鳥取市気高町北浜二丁目158番地,気高町北浜2-158,鳥取市の内　旧気高郡気高町、鹿野町、青谷町の区域  ,,鳥取県/鳥取市/気高町北浜/二丁目/１５８番地,134.0461,35.51568,5.0,7.0
310.0,鳥取県警察本部,鳥取県,5.0,倉吉,クラヨシ,倉吉警察署,0858-26-7110,6820017.0,,倉吉市,312037.0,倉吉市清谷町一丁目10番地,清谷町1-10,"倉吉市,鳥取県/倉吉市/清谷町/一丁目/１０番地""",,,133.84738,35.47156,5.0,7.0
310.0,鳥取県警察本部,鳥取県,6.0,琴浦大山,コトウラダイセン,琴浦大山警察署,0858-49-8110,6892501.0,東伯郡,琴浦町,313718.0,東伯郡琴浦町大字赤碕1919番地21,大字赤碕1919-21,"東伯郡の内　琴浦町,鳥取県/東伯郡/琴浦町/赤碕/１９１９番地""",,,133.63074,35.51134,5.0,7.0
310.0,鳥取県警察本部,鳥取県,7.0,米子,ヨナゴ,米子警察署,0859-33-0110,6830004.0,,米子市,312029.0,米子市上福原1266番地４,上福原1266-4,"米子市 ,鳥取県/米子市/上福原/１２６６番地""",,,133.35365,35.44250,5.0,7.0
310.0,鳥取県警察本部,鳥取県,8.0,境港,サカイミナト,境港警察署,0859-44-0110,6840033.0,,境港市,312045.0,境港市上道町1891番地３,上道町1891-3,境港市,,鳥取県/境港市/上道町/１８９１番地,133.2392,35.54198,5.0,7.0
310.0,鳥取県警察本部,鳥取県,9.0,黒坂,クロサカ,黒坂警察署,0859-74-0110,6895134.0,日野郡,日野町,314021.0,日野郡日野町下菅242番地１,下菅242-1,"西伯郡の内　伯耆町,鳥取県/日野郡/日野町/下菅""",,,133.39340,35.20715,5.0,5.0
320.0,島根県警察本部,島根県,1.0,松江,マツエ,松江警察署,0852-28-0110,6908512.0,,松江市,322016.0,松江市袖師町５番10号,袖師町5-10,松江市　,,島根県/松江市/袖師町/５番,133.05049,35.45603,5.0,7.0
320.0,島根県警察本部,島根県,2.0,安来,ヤスギ,安来警察署,0854-22-0110,6920015.0,,安来市,322067.0,安来市今津町674番地１,今津町674-1,安来市,,島根県/安来市/今津町/６７４番地,133.23422,35.43387,5.0,7.0
320.0,島根県警察本部,島根県,3.0,雲南,ウンナン,雲南警察署,0854-45-0110,6902404.0,,雲南市,322091.0,雲南市三刀屋町三刀屋124番地２,三刀屋町三刀屋124-2,"雲南市,島根県/雲南市/三刀屋町三刀屋/１２４番地""",,,132.87155,35.28992,5.0,7.0
320.0,島根県警察本部,島根県,4.0,出雲,イズモ,出雲警察署,0853-24-0110,6930023.0,,出雲市,322032.0,出雲市塩冶有原町二丁目19番地,塩冶有原町2-19,出雲市,,島根県/出雲市/塩冶有原町/二丁目/１９番地,132.74554,35.36056,5.0,7.0
320.0,島根県警察本部,島根県,5.0,大田,オオダ,大田警察署,0854-82-0110,6940041.0,,大田市,322059.0,大田市長久町長久ハ７番地１,長久町長久ハ7-1,大田市,,島根県/大田市/長久町長久/ハ７番地,132.49509,35.20087,5.0,7.0
320.0,島根県警察本部,島根県,6.0,川本,カワモト,川本警察署,0855-72-0110,6960001.0,邑智郡,川本町,324418.0,邑智郡川本町大字川本337番地６,大字川本337-6,邑智郡　川本町、美郷町、邑南町,,島根県/邑智郡/川本町/川本/３３７番地,132.49605,34.993,5.0,7.0
320.0,島根県警察本部,島根県,7.0,江津,ゴウツ,江津警察署,0855-52-0110,6950011.0,,江津市,322075.0,江津市江津町1016番地48,江津町1016-48,江津市,,島根県/江津市/江津町/１０１６番地,132.21753,35.01669,5.0,7.0
320.0,島根県警察本部,島根県,8.0,浜田,ハマダ,浜田警察署,0855-22-0110,6970024.0,,浜田市,322024.0,浜田市黒川町3748番地10,黒川町3748-10,浜田市,,島根県/浜田市/黒川町,132.1011,34.89848,5.0,5.0
320.0,島根県警察本部,島根県,9.0,益田,マスダ,益田警察署,0856-22-0110,6980004.0,,益田市,322041.0,益田市東町７番５号,東町7-5,益田市,,島根県/益田市/東町/７番,131.8537,34.67878,5.0,7.0
320.0,島根県警察本部,島根県,10.0,津和野,ツワノ,津和野警察署,0856-72-0110,6995604.0,鹿足郡,津和野町,325015.0,鹿足郡津和野町森村ロ84番地２,森村ロ84-2,鹿足郡　津和野町、吉賀町,,島根県/鹿足郡/津和野町/森村/ロ８４番地,131.7699,34.45963,5.0,7.0
320.0,島根県警察本部,島根県,11.0,隠岐の島,オキノシマ,隠岐の島警察署,08512-2-0110,6850014.0,隠岐郡,隠岐の島町,325287.0,隠岐郡隠岐の島町西町吉田の二20番地15,西町吉田の二20-15,隠岐郡の内　隠岐の島町,,島根県/隠岐郡/隠岐の島町/西町/吉田の二/２０番地,133.32494,36.2088,5.0,7.0
320.0,島根県警察本部,島根県,12.0,浦郷,ウラゴウ,浦郷警察署,08514-6-0121,6840211.0,隠岐郡,西ノ島町,325261.0,隠岐郡西ノ島町大字浦郷218番地４,大字浦郷218-4,隠岐郡の内　海士町、西ノ島町、知夫村,,島根県/隠岐郡/西ノ島町/浦郷,132.96661,36.07273,5.0,5.0
330.0,岡山県警察本部,岡山県,1.0,岡山中央,オカヤマチュウオウ,岡山中央警察署,086-270-0110,7038575.0,,岡山市中区,331023.0,岡山市中区浜一丁目19番39号,浜1-19-39,"北区の内　旭町、天瀬、天瀬南町、石関町、出石町１・２丁目、岩田町、内山下１・２丁目、駅前町１・２丁目、駅元町の一部、岡町、表町１〜３丁目、京橋町、京橋南町、京町、桑田町、後楽園、幸町、下石井１・２丁目、下内田町、新道、清輝橋１〜４丁目、清輝本町、船頭町、田町１・２丁目、中央町、天神町、磨屋町、富田町１・２丁目、中山下１・２丁目、錦町、野田屋町１・２丁目、蕃山町、番町１・２丁目、東中央町、広瀬町、二日市町、舟橋町、兵団、平和町、奉還町１丁目の一部、本町、丸の内１・２丁目、南方１〜３丁目、南中央町、柳町１・２丁目、山科町、弓之町,岡山県/岡山市/中区/浜/一丁目/１９番""",,,133.93825,34.67179,5.0,7.0
330.0,岡山県警察本部,岡山県,2.0,岡山東,オカヤマヒガシ,岡山東警察署,086-943-4110,7048191.0,,岡山市東区,331031.0,岡山市東区西大寺中野501番地９,西大寺中野501-9,東区の内　赤磐警察署の管轄区域を除く区域,,岡山県/岡山市/東区/西大寺中野/５０１番地,134.02663,34.65719,5.0,7.0
330.0,岡山県警察本部,岡山県,3.0,岡山西,オカヤマニシ,岡山西警察署,086-254-0110,7000065.0,,岡山市北区,331015.0,岡山市北区野殿東町２番10号,野殿東町2-10,北区の内　岡山中央警察署、岡山南警察署、岡山北警察署及び倉敷警察署の管轄区域を除く区域,,岡山県/岡山市/北区/野殿東町/２番,133.88298,34.65964,5.0,7.0
330.0,岡山県警察本部,岡山県,4.0,岡山南,オカヤマミナミ,岡山南警察署,086-245-0110,7000944.0,,岡山市南区,331040.0,岡山市南区泉田五丁目４番６号,泉田5-4-6,"北区の内　青江１〜５丁目、旭本町、奥田１・２丁目、奥田西町、奥田本町、奥田南町、御舟入町、神田町１・２丁目、岡南町１・２丁目、十日市中町、十日市西町、十日市東町、富田、七日市西町、七日市東町,岡山県/岡山市/南区/泉田/五丁目/４番""",,,133.91145,34.62457,5.0,7.0
330.0,岡山県警察本部,岡山県,5.0,岡山北,オカヤマキタ,岡山北警察署,086-724-0110,7092132.0,,岡山市北区,331015.0,岡山市北区御津草生2090番地,御津草生2090,"北区の内　菅野（岡山県運転免許センターの敷地）、高野（岡山県運転免許センターの敷地）、御津石上、御津伊田、御津宇甘、御津宇垣、御津鹿瀬、御津勝尾、御津金川、御津川高、御津北野、御津草生、御津国ケ原、御津河内、御津虎倉、御津紙工、御津下田、御津新庄、御津高津、御津中泉、御津中畑、御津中牧、御津中山、御津野々口、御津平岡西、御津矢知、御津矢原、御津吉尾、御津芳谷、建部町市場、建部町大田、建部町小倉、建部町川口、建部町桜、建部町三明寺、建部町品田、建部町下神目、建部町建部上、建部町田地子、建部町鶴田、建部町角石畝、建部町角石谷、建部町富沢、建部町中田、建部町西原、建部町土師方、建部町福渡、建部町豊楽寺、建部町宮地、建部町吉田、建部町和田南,岡山県/岡山市/北区/御津草生""",,,133.93242,34.81536,5.0,5.0
330.0,岡山県警察本部,岡山県,6.0,赤磐,アカイワ,赤磐警察署,086-952-0110,7090861.0,,岡山市東区,331031.0,岡山市東区瀬戸町瀬戸166番地,瀬戸町瀬戸166,"東区の内　瀬戸町旭ヶ丘１〜４丁目、瀬戸町江尻、瀬戸町大内、瀬戸町沖、瀬戸町鍛冶屋、瀬戸町肩脊、瀬戸町観音寺、瀬戸町菊山、瀬戸町光明谷、瀬戸町坂根、瀬戸町笹岡、瀬戸町塩納、瀬戸町下、瀬戸町宿奥、瀬戸町瀬戸、瀬戸町宗堂、瀬戸町大井、瀬戸町寺地、瀬戸町二日市、瀬戸町万富、瀬戸町南方、瀬戸町森末、瀬戸町弓削,岡山県/岡山市/東区/瀬戸町瀬戸/１６６番地""",,,134.04080,34.73661,5.0,7.0
330.0,岡山県警察本部,岡山県,7.0,備前,ビゼン,備前警察署,0869-63-0110,7050001.0,,備前市,332119.0,備前市伊部276番地１,伊部276-1,"備前市,岡山県/備前市/伊部/２７６番地""",,,134.16704,34.74222,5.0,7.0
330.0,岡山県警察本部,岡山県,8.0,瀬戸内,セトウチ,瀬戸内警察署,0869-34-6110,7014302.0,,瀬戸内市,332127.0,瀬戸内市牛窓町牛窓4780番地11,牛窓町牛窓4780-11,瀬戸内市,,岡山県/瀬戸内市/牛窓町牛窓,134.15912,34.6283,5.0,5.0
330.0,岡山県警察本部,岡山県,9.0,玉野,タマノ,玉野警察署,0863-32-0110,7060011.0,,玉野市,332046.0,玉野市宇野一丁目13番１号,宇野1-13-1,玉野市,,岡山県/玉野市/宇野/一丁目/１３番,133.94812,34.4917,5.0,7.0
330.0,岡山県警察本部,岡山県,10.0,児島,コジマ,児島警察署,086-473-0110,7110921.0,,倉敷市,332020.0,倉敷市児島駅前四丁目83番地,児島駅前4-83,倉敷市の内　児島稗田町、児島柳田町、児島小川町、児島小川１〜10丁目、下津井吹上、下津井吹上１・２丁目、下津井田之浦、下津井田之浦１・２丁目、児島味野、児島味野１〜６丁目、児島駅前１〜４丁目、児島味野山田町、児島味野城１・２丁目、児島味野上１・２丁目、児島味野城山、児島赤崎、児島赤崎１〜４丁目、児島阿津１〜３丁目、児島元浜町、児島通生、児島塩生、児島宇野津、児島唐琴町、児島唐琴１〜４丁目、児島下の町１〜10丁目、児島下の町、児島田の口１〜７丁目、児島田の口、児島上の町、児島上の町１〜４丁目、児島由加、児島白尾、林、木見、串田、福江、尾原、曽原、菰池、菰池１〜３丁目、大畠、大畠１・２丁目、下津井、下津井１〜５丁目,,岡山県/倉敷市/児島駅前/四丁目/８３番地,133.80316,34.46177,5.0,7.0
330.0,岡山県警察本部,岡山県,11.0,倉敷,クラシキ,倉敷警察署,086-426-0110,7100047.0,,倉敷市,332020.0,倉敷市大島451番地１,大島451-1,"北区の内　大内田（岡山県総合展示場コンベックス岡山の敷地）,岡山県/倉敷市/大島/４５１番地""",,,133.77722,34.60509,5.0,7.0
330.0,岡山県警察本部,岡山県,12.0,水島,ミズシマ,水島警察署,086-444-0110,7128063.0,,倉敷市,332020.0,倉敷市水島南幸町４番１号,水島南幸町4-1,倉敷市の内　福田町浦田、福田町福田、福田町古新田、北畝１〜７丁目、中畝１〜10丁目、福田町南畝、南畝１〜７丁目、松江１〜４丁目、福田町東塚、東塚１〜７丁目、福田町広江、広江１〜８丁目、呼松町、呼松１〜３丁目、水島東常盤町、水島西常盤町、水島東栄町、水島西栄町、水島東弥生町、水島西弥生町、水島相生町、水島東寿町、水島西寿町、水島東千鳥町、水島西千鳥町、水島福崎町、水島南亀島町、水島北亀島町、水島明神町、水島高砂町、水島青葉町、水島南幸町、水島北幸町、水島南春日町、水島北春日町、水島南緑町、水島北緑町、水島東川町、水島南瑞穂町、水島北瑞穂町、水島海岸通１〜５丁目、水島中通１〜４丁目、水島西通１・２丁目、潮通１〜３丁目、水島川崎通１丁目、連島町連島、連島１〜５丁目、連島町矢柄、連島町亀島新田、連島中央１〜５丁目、神田１〜４丁目、亀島１・２丁目、連島町西之浦、鶴の浦１〜３丁目、連島町鶴新田,,岡山県/倉敷市/水島南幸町/４番,133.74089,34.53895,5.0,7.0
330.0,岡山県警察本部,岡山県,13.0,玉島,タマシマ,玉島警察署,086-522-0110,7138102.0,,倉敷市,332020.0,倉敷市玉島1354番地,玉島1354,"倉敷市の内　玉島、玉島１〜３丁目、玉島上成、玉島阿賀崎、玉島阿賀崎１〜５丁目、玉島中央町１〜３丁目、玉島柏島、玉島柏台１〜５丁目、玉島勇崎、玉島乙島、玉島爪崎、新倉敷駅前１〜５丁目、玉島長尾、玉島道越、玉島道口、玉島八島、玉島富、玉島黒崎、玉島黒崎新町、玉島陶、玉島服部、船穂町船穂、船穂町水江、船穂町柳井原、真備町川辺、真備町岡田、真備町辻田、真備町市場、真備町有井、真備町上二万、真備町下二万、真備町箭田、真備町尾崎、真備町妹、真備町服部 ,岡山県/倉敷市/玉島/１３５４番地""",,,133.68266,34.54939,5.0,7.0
330.0,岡山県警察本部,岡山県,14.0,笠岡,カサオカ,笠岡警察署,0865-63-0110,7140087.0,,笠岡市,332054.0,笠岡市六番町２番地３,六番町2-3,笠岡市,,岡山県/笠岡市/六番町/２番地,133.51457,34.49639,5.0,7.0
330.0,岡山県警察本部,岡山県,15.0,井原,イバラ,井原警察署,0866-62-9110,7150006.0,,井原市,332071.0,井原市西江原町859番地１,西江原町859-1,"井原市,岡山県/井原市/西江原町/８５９番地""",,,133.48485,34.59745,5.0,7.0
330.0,岡山県警察本部,岡山県,16.0,総社,ソウジャ,総社警察署,0866-94-0110,7191134.0,,総社市,332089.0,総社市真壁426番地１,真壁426-1,総社市,,岡山県/総社市/真壁/４２６番地,133.74731,34.66584,5.0,7.0
330.0,岡山県警察本部,岡山県,17.0,高梁,タカハシ,高梁警察署,0866-22-0110,7160047.0,,高梁市,332097.0,高梁市段町1017番地１,段町1017-1,高梁市,,岡山県/高梁市/段町/１０１７番地,133.6088,34.78202,5.0,7.0
330.0,岡山県警察本部,岡山県,18.0,新見,ニイミ,新見警察署,0867-72-0110,7180011.0,,新見市,332101.0,新見市新見389番地１,新見389-1,新見市,,岡山県/新見市/新見/３８９番地,133.47185,34.97676,5.0,7.0
330.0,岡山県警察本部,岡山県,19.0,真庭,マニワ,真庭警察署,0867-44-6110,7170023.0,,真庭市,332143.0,真庭市江川821番地１,江川821-1,"真庭市,岡山県/真庭市/江川/８２１番地""",,,133.68857,35.07676,5.0,7.0
330.0,岡山県警察本部,岡山県,20.0,津山,ツヤマ,津山警察署,0868-25-0110,7080822.0,,津山市,332038.0,津山市林田77番地,林田77,"津山市,岡山県/津山市/林田/７７番地""",,,134.01402,35.06875,5.0,7.0
330.0,岡山県警察本部,岡山県,21.0,美作,ミマサカ,美作警察署,0868-72-0110,7070003.0,,美作市,332151.0,美作市明見333番地１,明見333-1,"美作市,岡山県/美作市/明見/３３３番地""",,,134.14931,35.01376,5.0,7.0
330.0,岡山県警察本部,岡山県,22.0,美咲,ミサキ,美咲警察署,0868-66-0110,7093703.0,久米郡,美咲町,336661.0,久米郡美咲町打穴中1082番地２,打穴中1082-2,久米郡　久米南町、美咲町,,岡山県/久米郡/美咲町/打穴中,133.9491,35.00756,5.0,5.0
340.0,広島県警察本部,広島県,1.0,広島中央,ヒロシマチュウオウ,広島中央警察署,082-224-0110,7300011.0,,広島市中区,341011.0,広島市中区基町９番48号,基町9-48,中区,,広島県/広島市/中区/基町/９番,132.46115,34.39588,5.0,7.0
340.0,広島県警察本部,広島県,2.0,広島東,ヒロシマヒガシ,広島東警察署,082-506-0110,7320057.0,,広島市東区,341029.0,広島市東区二葉の里三丁目４番22号,二葉の里3-4-22,"東区,広島県/広島市/東区/二葉の里/三丁目/４番""",,,132.47197,34.40267,5.0,7.0
340.0,広島県警察本部,広島県,3.0,広島西,ヒロシマニシ,広島西警察署,082-279-0110,7330833.0,,広島市西区,341045.0,広島市西区商工センター四丁目１番３号,商工センター4-1-3,西区,,広島県/広島市/西区/商工センター/四丁目/１番,132.39584,34.3686,5.0,7.0
340.0,広島県警察本部,広島県,4.0,広島南,ヒロシマミナミ,広島南警察署,082-255-0110,7340001.0,,広島市南区,341037.0,広島市南区出汐二丁目４番65号,出汐2-4-65,南区,令和５年９月19日庁舎新築につき移転,広島県/広島市/南区/出汐/二丁目/４番,132.4724,34.37518,5.0,7.0
340.0,広島県警察本部,広島県,5.0,安佐南,アサミナミ,安佐南警察署,082-874-0110,7310113.0,,広島市安佐南区,341053.0,広島市安佐南区西原九丁目３番20号,西原9-3-20,安佐南区,,広島県/広島市/安佐南区/西原/九丁目/３番,132.47026,34.44833,5.0,7.0
340.0,広島県警察本部,広島県,6.0,安佐北,アサキタ,安佐北警察署,082-812-0110,7310221.0,,広島市安佐北区,341061.0,広島市安佐北区可部四丁目14番13号,可部4-14-13,安佐北区,,広島県/広島市/安佐北区/可部/四丁目/１４番,132.50642,34.51849,5.0,7.0
340.0,広島県警察本部,広島県,7.0,佐伯,サエキ,佐伯警察署,082-922-0110,7315156.0,,広島市佐伯区,341088.0,広島市佐伯区倉重一丁目26番１,倉重1-26-1,佐伯区,,広島県/広島市/佐伯区/倉重/一丁目,132.34938,34.38577,5.0,6.0
340.0,広島県警察本部,広島県,8.0,海田,カイタ,海田警察署,082-820-0110,7360051.0,安芸郡,海田町,343048.0,安芸郡海田町つくも町１番45号,つくも町1-45,"安芸区,広島県/安芸郡/海田町/つくも町/１番""",,,132.52939,34.36728,5.0,7.0
340.0,広島県警察本部,広島県,9.0,廿日市,ハツカイチ,廿日市警察署,0829-31-0110,7380015.0,,廿日市市,342131.0,廿日市市本町1番10号,本町1-10,廿日市市,,広島県/廿日市市/本町/１番,132.33551,34.35268,5.0,7.0
340.0,広島県警察本部,広島県,10.0,大竹,オオタケ,大竹警察署,0827-53-0110,7390613.0,,大竹市,342114.0,大竹市本町一丁目８番10号,本町1-8-10,大竹市,,広島県/大竹市/本町/一丁目/８番,132.21941,34.21499,5.0,7.0
340.0,広島県警察本部,広島県,11.0,山県,ヤマガタ,山県警察署,0826-22-0110,7313501.0,山県郡,安芸太田町,343684.0,山県郡安芸太田町加計3760番地１,加計3760-1,山県郡　安芸太田町、北広島町,,広島県/山県郡/安芸太田町/加計,132.32202,34.60998,5.0,5.0
340.0,広島県警察本部,広島県,12.0,呉,クレ,呉警察署,0823-29-0110,7370811.0,,呉市,342025.0,呉市西中央二丁目２番４号,西中央2-2-4,呉市の内　広警察署の管轄区域を除く区域,,広島県/呉市/西中央/二丁目/２番,132.5578,34.24809,5.0,7.0
