都道府県名,警察署名称,交番・駐在所頭名,交番・駐在所頭名（フリガナ）,交番・駐在所の別,名称,【名称】○○警察署＋■■交番、△△駐在所,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,LocName,Longitude,Latitude,isTrustful,iLvl
山口県,長門警察署,長門市駅前,ナガトシエキマエ,交番,長門市駅前交番,長門警察署長門市駅前交番,無し,7594101,,長門市,352110,長門市東深川905-10,東深川905-10,山口県/長門市/東深川/９０５番地,131.18492,34.37484,5,7
山口県,長門警察署,油谷,ユヤ,交番,油谷交番,長門警察署油谷交番,無し,7594503,,長門市,352110,長門市油谷新別名172-4,油谷新別名172-4,山口県/長門市/油谷新別名,131.06036,34.37335,5,5
山口県,萩警察署,新川,シンカワ,交番,新川交番,萩警察署新川交番,無し,7580011,,萩市,352047,萩市大字椿東3011-1,大字椿東3011-1,山口県/萩市/大字椿東,131.41309,34.42612,5,5
山口県,萩警察署,江崎幹部,エサキカンブ,交番,江崎幹部交番,萩警察署江崎幹部交番,08387-2-0110,7593112,,萩市,352047,萩市大字下田万1254-1,大字下田万1254-1,山口県/萩市/下田万,131.67677,34.64844,5,5
山口県,下関警察署,海峡,カイキョウ,交番,海峡交番,下関警察署海峡交番,無し,7500012,,下関市,352012,下関市観音崎町15-1,観音崎町15-1,山口県/下関市/観音崎町/１５番,130.93697,33.95127,5,7
山口県,下関警察署,幡生,ハタブ,交番,幡生交番,下関警察署幡生交番,無し,7500046,,下関市,352012,下関市羽山町26-5,羽山町26-5,山口県/下関市/羽山町/２６番,130.92308,33.96942,5,7
山口県,下関警察署,下関駅,シモノセキエキ,交番,下関駅交番,下関警察署下関駅交番,無し,7500025,,下関市,352012,下関市竹崎町4-3-1,竹崎町4-3-1,山口県/下関市/竹崎町/四丁目/３番,130.92241,33.94964,5,7
山口県,下関警察署,彦島幹部,ヒコシマカンブ,交番,彦島幹部交番,下関警察署彦島幹部交番,083-266-0110,7500091,,下関市,352012,下関市彦島緑町9-7,彦島緑町9-7,山口県/下関市/彦島緑町/９番,130.90962,33.93338,5,7
山口県,下関警察署,南,ミナミ,交番,南交番,下関警察署南交番,無し,7500086,,下関市,352012,下関市彦島塩浜町1-19-10,彦島塩浜町1-19-10,山口県/下関市/彦島塩浜町/一丁目/１９番,130.91458,33.92046,5,7
山口県,下関警察署,勝山,カツヤマ,交番,勝山交番,下関警察署勝山交番,無し,7510872,,下関市,352012,下関市秋根南町2-4-24,秋根南町2-4-24,山口県/下関市/秋根南町/二丁目/４番,130.95311,34.00809,5,7
山口県,下関警察署,川中,カワナカ,交番,川中交番,下関警察署川中交番,無し,7510855,,下関市,352012,下関市稗田西町4-26,稗田西町4-26,山口県/下関市/稗田西町/４番,130.92607,34.00093,5,7
山口県,下関警察署,安岡,ヤスオカ,交番,安岡交番,下関警察署安岡交番,無し,7596611,,下関市,352012,下関市安岡本町2-10-15,安岡本町2-10-15,山口県/下関市/安岡本町/二丁目/１０番,130.91248,34.02795,5,7
山口県,長府警察署,豊田幹部,トヨタカンブ,交番,豊田幹部交番,長府警察署豊田幹部交番,083-766-0110,7500421,,下関市,352012,下関市豊田町大字殿敷1893-8,豊田町大字殿敷1893-8,山口県/下関市/豊田町/殿敷,131.09190,34.19371,5,6
山口県,長府警察署,小月,オヅキ,交番,小月交番,長府警察署小月交番,無し,7501143,,下関市,352012,下関市小月駅前1-3-21,小月駅前1-3-21,山口県/下関市/小月駅前/一丁目/３番,131.03307,34.06969,5,7
山口県,長府警察署,長府駅前,チョウフエキマエ,交番,長府駅前交番,長府警察署長府駅前交番,無し,7520933,,下関市,352012,下関市長府松小田本町4-12,長府松小田本町4-12,山口県/下関市/長府松小田本町/４番,130.99956,34.01905,5,7
山口県,長府警察署,城下町長府,ジョウカマチチョウフ,交番,城下町長府交番,長府警察署城下町長府交番,無し,7520986,,下関市,352012,下関市長府黒門東町9-6,長府黒門東町9-6,山口県/下関市/長府黒門東町/９番,130.99074,33.99107,5,7
山口県,長府警察署,菊川,キクガワ,交番,菊川交番,長府警察署菊川交番,無し,7500317,,下関市,352012,下関市菊川町大字下岡枝134-3,菊川町大字下岡枝134-3,山口県/下関市/菊川町/下岡枝/１３４番地,131.03183,34.12151,5,7
山口県,岩国警察署,宇佐郷,ウサゴウ,駐在所,宇佐郷警察官駐在所,岩国警察署宇佐郷駐在所,無し,7400902,,岩国市,352080,岩国市錦町宇佐郷1157-10,錦町宇佐郷1157-10,山口県/岩国市/錦町宇佐郷,132.02173,34.38864,5,5
山口県,岩国警察署,美川,ミカワ,駐在所,美川駐在所,岩国警察署美川駐在所,無し,7400501,,岩国市,352080,岩国市美川町小川834-6,美川町小川834-6,山口県/岩国市/美川町小川,132.00737,34.24220,5,5
山口県,岩国警察署,高森南,タカモリミナミ,駐在所,高森南駐在所,岩国警察署高森南駐在所,無し,7420416,,岩国市,352080,岩国市周東町用田558-5,周東町用田558-5,山口県/岩国市/周東町用田,132.05992,34.06815,5,5
山口県,岩国警察署,師木野,シギノ,駐在所,師木野駐在所,岩国警察署師木野駐在所,無し,7410073,,岩国市,352080,岩国市柱野825-6,柱野825-6,山口県/岩国市/柱野,132.15062,34.13118,5,5
山口県,岩国警察署,秋掛,アキガケ,駐在所,秋掛駐在所,岩国警察署秋掛駐在所,無し,7401201,,岩国市,352080,岩国市美和町秋掛89-3,美和町秋掛89-3,山口県/岩国市/美和町秋掛,132.08424,34.32190,5,5
山口県,岩国警察署,小瀬,オゼ,駐在所,小瀬駐在所,岩国警察署小瀬駐在所,無し,7410091,,岩国市,352080,岩国市小瀬640-5,小瀬640-5,山口県/岩国市/小瀬,132.17755,34.21251,5,5
山口県,岩国警察署,祖生,ソオ,駐在所,祖生駐在所,岩国警察署祖生駐在所,無し,7420301,,岩国市,352080,岩国市周東町祖生4497-7,周東町祖生4497-7,山口県/岩国市/周東町祖生/４４９７番地,132.11462,34.07185,5,7
山口県,岩国警察署,装港,ショウコウ,駐在所,装港駐在所,岩国警察署装港駐在所,無し,7400001,,岩国市,352080,岩国市装束町1-1-47,装束町1-1-47,山口県/岩国市/装束町/一丁目/１番,132.23021,34.19261,5,7
山口県,岩国警察署,和木,ワキ,駐在所,和木駐在所,岩国警察署和木駐在所,無し,7400061,玖珂郡,和木町,353213,和木町和木1-2-21,和木1-2-21,山口県/玖珂郡/和木町/和木/一丁目/２番,132.21928,34.20289,5,7
山口県,岩国警察署,藤河,フジカワ,駐在所,藤河駐在所,岩国警察署藤河駐在所,無し,7410092,,岩国市,352080,岩国市多田2-110-1,多田2-110-1,山口県/岩国市/多田/二丁目/１１０番,132.16512,34.18080,5,7
山口県,岩国警察署,通津,ツヅ,駐在所,通津駐在所,岩国警察署通津駐在所,無し,7400044,,岩国市,352080,岩国市通津3701-3,通津3701-3,山口県/岩国市/通津,132.18204,34.07370,5,5
山口県,岩国警察署,南河内,ミナミゴウチ,駐在所,南河内駐在所,岩国警察署南河内駐在所,無し,7400326,,岩国市,352080,岩国市土生133-5,土生133-5,山口県/岩国市/土生,132.09940,34.15253,5,5
山口県,岩国警察署,美和,ミワ,駐在所,美和駐在所,岩国警察署美和駐在所,無し,7401225,,岩国市,352080,岩国市美和町渋前1741-8,美和町渋前1741-8,山口県/岩国市/美和町渋前,132.09381,34.21858,5,5
山口県,岩国警察署,米川,ヨネガワ,駐在所,米川駐在所,岩国警察署米川駐在所,無し,7420425,,岩国市,352080,岩国市周東町西長野1145-1,周東町西長野1145-1,山口県/岩国市/周東町西長野/１１４５番地,132.00818,34.09030,5,7
山口県,岩国警察署,北河内,キタゴウチ,駐在所,北河内駐在所,岩国警察署北河内駐在所,無し,7400302,,岩国市,352080,岩国市下454-14,下454-14,山口県/岩国市/下,132.09592,34.16911,5,5
山口県,岩国警察署,本郷,ホンゴウ,駐在所,本郷駐在所,岩国警察署本郷駐在所,無し,7400602,,岩国市,352080,岩国市本郷町本郷1710-1,本郷町本郷1710-1,山口県/岩国市/本郷町本郷,132.04327,34.29053,5,5
山口県,柳井警察署,阿月,アツキ,駐在所,阿月駐在所,柳井警察署阿月駐在所,無し,7421353,,柳井市,352128,柳井市阿月1684-1,阿月1684-1,山口県/柳井市/阿月,132.13214,33.87838,5,5
山口県,柳井警察署,安下庄,アゲノショウ,駐在所,安下庄駐在所,柳井警察署安下庄駐在所,無し,7422806,大島郡,周防大島町,353051,周防大島町大字西安下庄23-4,大字西安下庄23-4,山口県/大島郡/周防大島町/西安下庄,132.26379,33.89302,5,5
山口県,柳井警察署,伊保庄,イホノショウ,駐在所,伊保庄駐在所,柳井警察署伊保庄駐在所,無し,7421352,,柳井市,352128,柳井市伊保庄4472,伊保庄4472,山口県/柳井市/伊保庄/４４７２番地,132.11803,33.95049,5,7
山口県,柳井警察署,伊陸,イカチ,駐在所,伊陸駐在所,柳井警察署伊陸駐在所,無し,7420201,,柳井市,352128,柳井市伊陸6052-10,伊陸6052-10,山口県/柳井市/伊陸,132.10962,34.02604,5,5
山口県,柳井警察署,沖家室,オキカムロ,駐在所,沖家室駐在所,柳井警察署沖家室駐在所,無し,7422922,大島郡,周防大島町,353051,周防大島町大字沖家室535-4,大字沖家室535-4,山口県/大島郡/周防大島町/沖家室島,132.36185,33.85275,5,5
山口県,柳井警察署,外入,トノニュウ,駐在所,外入駐在所,柳井警察署外入駐在所,無し,7422924,大島郡,周防大島町,353051,周防大島町大字外入2228-1,大字外入2228-1,山口県/大島郡/周防大島町/外入,132.33655,33.87470,5,5
山口県,柳井警察署,蒲野,ガマノ,駐在所,蒲野駐在所,柳井警察署蒲野駐在所,無し,7422102,大島郡,周防大島町,353051,周防大島町大字東三蒲740-1,大字東三蒲740-1,山口県/大島郡/周防大島町/東三蒲/７４０番地,132.20999,33.94887,5,7
山口県,柳井警察署,戸田,ヘタ,駐在所,戸田駐在所,柳井警察署戸田駐在所,無し,7422714,大島郡,周防大島町,353051,周防大島町大字戸田1919-1,大字戸田1919-1,山口県/大島郡/周防大島町/戸田/１９１９番地,132.19547,33.88485,5,7
山口県,柳井警察署,佐賀,サガ,駐在所,佐賀駐在所,柳井警察署佐賀駐在所,無し,7421111,熊毛郡,平生町,353442,平生町大字佐賀1532-3,大字佐賀1532-3,山口県/熊毛郡/平生町/佐賀/１５３２番地,132.08311,33.89214,5,7
山口県,柳井警察署,室津,ムロツ,駐在所,室津駐在所,柳井警察署室津駐在所,無し,7421403,熊毛郡,上関町,353418,上関町大字室津1785-1,大字室津1785-1,山口県/熊毛郡/上関町/室津,132.13422,33.84636,5,5
山口県,柳井警察署,祝島,イワイシマ,駐在所,祝島駐在所,柳井警察署祝島駐在所,無し,7421401,熊毛郡,上関町,353418,上関町大字祝島184-4,大字祝島184-4,山口県/熊毛郡/上関町/祝島,131.97684,33.78367,5,5
山口県,柳井警察署,上関,カミノセキ,駐在所,上関駐在所,柳井警察署上関駐在所,無し,7421402,熊毛郡,上関町,353418,上関町大字長島583-21,大字長島583-21,山口県/熊毛郡/上関町/長島,132.07822,33.82235,5,5
山口県,柳井警察署,城南,ジョウナン,駐在所,城南駐在所,柳井警察署城南駐在所,無し,7421503,熊毛郡,田布施町,353434,田布施町大字宿井1073-2,大字宿井1073-2,山口県/熊毛郡/田布施町/宿井,132.02078,33.97392,5,5
山口県,柳井警察署,森野,モリノ,駐在所,森野駐在所,柳井警察署森野駐在所,無し,7422512,大島郡,周防大島町,353051,周防大島町大字平野269-27,大字平野269-27,山口県/大島郡/周防大島町/平野,132.35550,33.90014,5,5
山口県,柳井警察署,大畠駅前,オオバタケエキマエ,駐在所,大畠駅前駐在所,柳井警察署大畠駅前駐在所,無し,7490101,,柳井市,352128,柳井市神代4183-38,神代4183-38,山口県/柳井市/神代,132.18375,33.98032,5,5
山口県,柳井警察署,日積,ヒヅミ,駐在所,日積駐在所,柳井警察署日積駐在所,無し,7420111,,柳井市,352128,柳井市日積4146-12,日積4146-12,山口県/柳井市/日積,132.16180,34.00214,5,5
山口県,柳井警察署,平郡,ヘイグン,駐在所,平郡駐在所,柳井警察署平郡駐在所,無し,7420041,,柳井市,352128,柳井市平郡2529-4,平郡2529-4,山口県/柳井市/平郡,132.22697,33.79252,5,5
山口県,柳井警察署,麻郷,オゴウ,駐在所,麻郷駐在所,柳井警察署麻郷駐在所,無し,7421513,熊毛郡,田布施町,353434,田布施町大字麻郷2270-2,大字麻郷2270-2,山口県/熊毛郡/田布施町/麻郷/２２７０番地,132.04446,33.93277,5,7
山口県,柳井警察署,麻里府,マリフ,駐在所,麻里府駐在所,柳井警察署麻里府駐在所,無し,7421513,熊毛郡,田布施町,353434,田布施町大字麻郷3623-9,大字麻郷3623-9,山口県/熊毛郡/田布施町/麻郷/３６２３番地,132.05019,33.91616,5,7
山口県,柳井警察署,柳井港,ヤナイコウ,駐在所,柳井港駐在所,柳井警察署柳井港駐在所,無し,7420021,,柳井市,352128,柳井市柳井972-1,柳井972-1,山口県/柳井市/柳井/９７２番地,132.12965,33.95910,5,7
山口県,柳井警察署,油田,ユダ,駐在所,油田駐在所,柳井警察署油田駐在所,無し,7422601,大島郡,周防大島町,353051,周防大島町大字伊保田1373-1,大字伊保田1373-1,山口県/大島郡/周防大島町/伊保田,132.42882,33.94550,5,5
山口県,光警察署,上島田,カミシマタ,駐在所,上島田駐在所,光警察署上島田駐在所,無し,7430065,,光市,352101,光市上島田4-8-9,上島田4-8-9,山口県/光市/上島田/四丁目/８番,131.96082,33.99041,5,7
山口県,光警察署,周防,スオウ,駐在所,周防駐在所,光警察署周防駐在所,無し,7430061,,光市,352101,光市大字小周防1658-3,大字小周防1658-3,山口県/光市/小周防/１６５８番地,131.97804,34.01844,5,7
山口県,光警察署,大和,ヤマト,駐在所,大和駐在所,光警察署大和駐在所,無し,7430103,,光市,352101,光市大字岩田2513-2,大字岩田2513-2,山口県/光市/岩田/２５１３番地,131.99501,33.98148,5,7
山口県,光警察署,八代,ヤシロ,駐在所,八代駐在所,光警察署八代駐在所,無し,7450501,,周南市,352152,周南市大字八代826-4,大字八代826-4,山口県/周南市/八代,131.94510,34.09425,5,5
山口県,下松警察署,江の浦,エノウラ,駐在所,江の浦駐在所,下松警察署江の浦駐在所,無し,7440001,,下松市,352071,下松市大字笠戸島705-14,大字笠戸島705-14,山口県/下松市/笠戸島,131.85472,33.96002,5,5
山口県,下松警察署,米川,ヨネガワ,駐在所,米川駐在所,下松警察署米川駐在所,無し,7440271,,下松市,352071,下松市大字下谷422-11,大字下谷422-11,山口県/下松市/下谷,131.87216,34.08931,5,5
山口県,周南警察署,湯野,ユノ,駐在所,湯野駐在所,周南警察署湯野駐在所,無し,7451132,,周南市,352152,周南市大字湯野4236,大字湯野4236,山口県/周南市/湯野/４２３６番地,131.67557,34.09313,5,7
山口県,周南警察署,夜市,ヤジ,駐在所,夜市駐在所,周南警察署夜市駐在所,無し,7460084,,周南市,352152,周南市大字夜市2917-1,大字夜市2917-1,山口県/周南市/夜市/２９１７番地,131.70808,34.08090,5,7
山口県,周南警察署,菊川,キクガワ,駐在所,菊川駐在所,周南警察署菊川駐在所,無し,7460082,,周南市,352152,周南市大字下上2154-8,大字下上2154-8,山口県/周南市/下上/２１５４番地,131.78394,34.09310,5,7
山口県,周南警察署,櫛浜,クシガハマ,駐在所,櫛浜駐在所,周南警察署櫛浜駐在所,無し,7450805,,周南市,352152,周南市大字櫛ヶ浜458-6,大字櫛ヶ浜458-6,山口県/周南市/櫛ヶ浜/４５８番地,131.83060,34.02398,5,7
山口県,周南警察署,戸田,ヘタ,駐在所,戸田駐在所,周南警察署戸田駐在所,無し,7451131,,周南市,352152,周南市大字戸田2584,大字戸田2584,山口県/周南市/戸田/２５８４番地,131.68932,34.07625,5,7
山口県,周南警察署,須金,スガネ,駐在所,須金駐在所,周南警察署須金駐在所,無し,7450401,,周南市,352152,周南市大字須万2424-15,大字須万2424-15,山口県/周南市/須万,131.89014,34.21651,5,5
山口県,周南警察署,須々万,ススマ,駐在所,須々万駐在所,周南警察署須々万駐在所,無し,7450122,,周南市,352152,周南市大字須々万本郷488-4,大字須々万本郷488-4,山口県/周南市/須々万本郷,131.86415,34.11250,5,5
山口県,周南警察署,中須,ナカス,駐在所,中須駐在所,周南警察署中須駐在所,無し,7450512,,周南市,352152,周南市大字中須南2559,大字中須南2559,山口県/周南市/中須南,131.91641,34.10722,5,5
山口県,周南警察署,和田,ワダ,駐在所,和田駐在所,周南警察署和田駐在所,無し,7460103,,周南市,352152,周南市大字垰156-2,大字垰156-2,山口県/周南市/垰,131.73476,34.14354,5,5
山口県,防府警察署,大道,ダイドウ,駐在所,大道駐在所,防府警察署大道駐在所,無し,7471232,,防府市,352063,防府市大字台道572-8,大字台道572-8,山口県/防府市/台道/５７２番地,131.48729,34.05568,5,7
山口県,防府警察署,小野,オノ,駐在所,小野駐在所,防府警察署小野駐在所,無し,7470106,,防府市,352063,防府市大字奈美310-3,大字奈美310-3,山口県/防府市/奈美,131.58748,34.13339,5,5
山口県,防府警察署,冨海,トノミ,駐在所,冨海駐在所,防府警察署冨海駐在所,無し,7471111,,防府市,352063,防府市大字冨海1997-8,大字冨海1997-8,山口県/防府市/富海/１９９７番地,131.64032,34.04832,5,7
山口県,山口警察署,長門峡,チョウモンキョウ,駐在所,長門峡駐在所,山口警察署長門峡駐在所,無し,7591231,,山口市,352039,山口市阿東生雲東分95-14,阿東生雲東分95-14,山口県/山口市/阿東生雲東分,131.61272,34.33736,5,5
山口県,山口警察署,島地,シマジ,駐在所,島地駐在所,山口警察署島地駐在所,無し,7470522,,山口市,352039,山口市徳地島地96-1,徳地島地96-1,山口県/山口市/徳地島地,131.69188,34.16304,5,5
山口県,山口警察署,仁保,ニホ,駐在所,仁保駐在所,山口警察署仁保駐在所,無し,7530302,,山口市,352039,山口市仁保中郷705-1,仁保中郷705-1,山口県/山口市/仁保中郷,131.57655,34.19931,5,5
山口県,山口警察署,八坂,ヤサカ,駐在所,八坂駐在所,山口警察署八坂駐在所,無し,7470344,,山口市,352039,山口市徳地八坂756-3,徳地八坂756-3,山口県/山口市/徳地八坂,131.66408,34.22314,5,5
山口県,山口南警察署,秋穂二島,アイオフタジマ,駐在所,秋穂二島駐在所,山口南警察署秋穂二島駐在所,無し,7540893,,山口市,352039,山口市秋穂二島6154-6,秋穂二島6154-6,山口県/山口市/秋穂二島/６１５４番地,131.42030,34.03910,5,7
山口県,山口南警察署,川東,カワヒガシ,駐在所,川東駐在所,山口南警察署川東駐在所,無し,7540891,,山口市,352039,山口市陶2582-2,陶2582-2,山口県/山口市/陶/２５８２番地,131.43034,34.09019,5,7
山口県,山口南警察署,大海,オオミ,駐在所,大海駐在所,山口南警察署大海駐在所,無し,7541101,,山口市,352039,山口市秋穂東1067-1,秋穂東1067-1,山口県/山口市/秋穂東,131.45294,34.01481,5,5
山口県,山口南警察署,嘉川,カガワ,駐在所,嘉川駐在所,山口南警察署嘉川駐在所,無し,7540896,,山口市,352039,山口市江崎2476-7,江崎2476-7,山口県/山口市/江崎/２４７６番地,131.36525,34.06074,5,7
山口県,山口南警察署,佐山,サヤマ,駐在所,佐山駐在所,山口南警察署佐山駐在所,無し,7540894,,山口市,352039,山口市佐山2727-3,佐山2727-3,山口県/山口市/佐山/２７２７番地,131.35811,34.03630,5,7
山口県,山口南警察署,秋穂,アイオ,駐在所,秋穂駐在所,山口南警察署秋穂駐在所,無し,7541101,,山口市,352039,山口市秋穂東6286-1,秋穂東6286-1,山口県/山口市/秋穂東/６２８６番地,131.43188,34.01310,5,7
山口県,宇部警察署,船木,フナキ,駐在所,船木駐在所,宇部警察署船木駐在所,無し,7570216,,宇部市,352021,宇部市大字船木577-6,大字船木577-6,山口県/宇部市/船木/５７７番地,131.22359,34.04627,5,7
山口県,宇部警察署,吉部,キベ,駐在所,吉部駐在所,宇部警察署吉部駐在所,無し,7570401,,宇部市,352021,宇部市大字東吉部3202-5,大字東吉部3202-5,山口県/宇部市/東吉部,131.29134,34.14217,5,5
山口県,宇部警察署,厚東,コトウ,駐在所,厚東駐在所,宇部警察署厚東駐在所,無し,7590121,,宇部市,352021,宇部市大字棚井782-7,大字棚井782-7,山口県/宇部市/棚井/７８２番地,131.24019,34.01640,5,7
山口県,宇部警察署,小羽山,オバヤマ,駐在所,小羽山駐在所,宇部警察署小羽山駐在所,無し,7550083,,宇部市,352021,宇部市南小羽山町2-22-24,南小羽山町2-22-24,山口県/宇部市/南小羽山町/二丁目/２２番,131.26007,33.97739,5,7
山口県,宇部警察署,小野,オノ,駐在所,小野駐在所,宇部警察署小野駐在所,無し,7541311,,宇部市,352021,宇部市大字小野8294-3,大字小野8294-3,山口県/宇部市/小野/８２９４番地,131.32063,34.11521,5,7
山口県,宇部警察署,常盤台,トキワダイ,駐在所,常盤台駐在所,宇部警察署常盤台駐在所,無し,7550092,,宇部市,352021,宇部市上野中町3-1,上野中町3-1,山口県/宇部市/上野中町/３番,131.27405,33.95245,5,7
山口県,宇部警察署,二俣瀬,フタマタセ,駐在所,二俣瀬駐在所,宇部警察署二俣瀬駐在所,無し,7590136,,宇部市,352021,宇部市大字木田492-2,大字木田492-2,山口県/宇部市/木田,131.28102,34.06410,5,5
山口県,宇部警察署,万倉,マグラ,駐在所,万倉駐在所,宇部警察署万倉駐在所,無し,7570214,,宇部市,352021,宇部市大字西万倉1698-12,大字西万倉1698-12,山口県/宇部市/西万倉,131.22578,34.08294,5,5
山口県,山陽小野田警察署,出合,デアイ,駐在所,出合駐在所,山陽小野田警察署出合駐在所,無し,7570003,,山陽小野田市,352161,山陽小野田市大字山野井2913-9,大字山野井2913-9,山口県/山陽小野田市/山野井/２９１３番地,131.14259,34.05709,5,7
山口県,山陽小野田警察署,西の浜,ニシノハマ,駐在所,西の浜駐在所,山陽小野田警察署西の浜駐在所,無し,7560841,,山陽小野田市,352161,山陽小野田市赤崎2-8-12,赤崎2-8-12,山口県/山陽小野田市/赤崎/二丁目/８番,131.17424,33.96312,5,7
山口県,山陽小野田警察署,渡場,ワタシバ,駐在所,渡場駐在所,山陽小野田警察署渡場駐在所,無し,7570002,,山陽小野田市,352161,山陽小野田市大字郡3211-4,大字郡3211-4,山口県/山陽小野田市/郡/３２１１番地,131.14545,34.02345,5,7
山口県,山陽小野田警察署,本山,モトヤマ,駐在所,本山駐在所,山陽小野田警察署本山駐在所,無し,7560817,,山陽小野田市,352161,山陽小野田市大字小野田724-11,大字小野田724-11,山口県/山陽小野田市/小野田/７２４番地,131.16579,33.94843,5,7
山口県,小串警察署,阿川,アガワ,駐在所,阿川駐在所,小串警察署阿川駐在所,無し,7595241,,下関市,352012,下関市豊北町大字阿川3706-1,豊北町大字阿川3706-1,山口県/下関市/豊北町/阿川,130.92970,34.32949,5,6
山口県,小串警察署,室津,ムロツ,駐在所,室津駐在所,小串警察署室津駐在所,無し,7596316,,下関市,352012,下関市豊浦町大字室津下677-8,豊浦町大字室津下677-8,山口県/下関市/豊浦町/室津下,130.88190,34.13243,5,6
山口県,小串警察署,滝部,タキベ,駐在所,滝部駐在所,小串警察署滝部駐在所,無し,7595511,,下関市,352012,下関市豊北町大字滝部2971-8,豊北町大字滝部2971-8,山口県/下関市/豊北町/滝部,130.94624,34.29585,5,6
山口県,小串警察署,神田,カンダ,駐在所,神田駐在所,小串警察署神田駐在所,無し,7595331,,下関市,352012,下関市豊北町大字神田2093-3,豊北町大字神田2093-3,山口県/下関市/豊北町/神田,130.90114,34.32815,5,6
山口県,小串警察署,川棚,カワタナ,駐在所,川棚駐在所,小串警察署川棚駐在所,無し,7596301,,下関市,352012,下関市豊浦町大字川棚5314-17,豊浦町大字川棚5314-17,山口県/下関市/豊浦町/川棚,130.95723,34.16809,5,6
山口県,小串警察署,田耕,タスキ,駐在所,田耕駐在所,小串警察署田耕駐在所,無し,7595512,,下関市,352012,下関市豊北町大字田耕4182-8,豊北町大字田耕4182-8,山口県/下関市/豊北町/田耕,130.98817,34.26953,5,6
山口県,小串警察署,湯玉,ユタマ,駐在所,湯玉駐在所,小串警察署湯玉駐在所,無し,7596303,,下関市,352012,下関市豊浦町大字宇賀7869-1,豊浦町大字宇賀7869-1,山口県/下関市/豊浦町/宇賀/７８６９番地,130.93251,34.21225,5,7
山口県,小串警察署,二見,フタミ,駐在所,二見駐在所,小串警察署二見駐在所,無し,7595513,,下関市,352012,下関市豊北町大字北宇賀3101,豊北町大字北宇賀3101,山口県/下関市/豊北町/北宇賀,130.95193,34.24312,5,6
山口県,小串警察署,粟野,アワノ,駐在所,粟野駐在所,小串警察署粟野駐在所,無し,7595101,,下関市,352012,下関市豊北町大字粟野4881-3,豊北町大字粟野4881-3,山口県/下関市/豊北町/粟野,130.98677,34.33007,5,6
山口県,小串警察署,黒井,クロイ,駐在所,黒井駐在所,小串警察署黒井駐在所,無し,7596312,,下関市,352012,下関市豊浦町大字黒井1602-9,豊浦町大字黒井1602-9,山口県/下関市/豊浦町/黒井/１６０２番地,130.90981,34.11824,5,7
山口県,小串警察署,神玉,カミタマ,駐在所,神玉駐在所,小串警察署神玉駐在所,無し,7596121,,下関市,352012,下関市豊北町大字神田上2671-4,豊北町大字神田上2671-4,山口県/下関市/豊北町/神田上,130.90096,34.28166,5,6
山口県,美祢警察署,秋吉,アキヨシ,駐在所,秋吉駐在所,美祢警察署秋吉駐在所,無し,7540511,,美祢市,352136,美祢市秋芳町秋吉5333-6,秋芳町秋吉5333-6,山口県/美祢市/秋芳町秋吉/５３３３番地,131.29387,34.21252,5,7
山口県,美祢警察署,重安,シゲヤス,駐在所,重安駐在所,美祢警察署重安駐在所,無し,7592211,,美祢市,352136,美祢市大嶺町北分658-1,大嶺町北分658-1,山口県/美祢市/大嶺町北分/６５８番地,131.20610,34.19283,5,7
山口県,美祢警察署,赤郷,アカゴウ,駐在所,赤郷駐在所,美祢警察署赤郷駐在所,無し,7540302,,美祢市,352136,美祢市美東町赤449-10,美東町赤449-10,山口県/美祢市/美東町赤,131.33083,34.29053,5,5
山口県,美祢警察署,綾木,アヤギ,駐在所,綾木駐在所,美祢警察署綾木駐在所,無し,7540212,,美祢市,352136,美祢市美東町綾木2580-2,美東町綾木2580-2,山口県/美祢市/美東町綾木,131.36775,34.20168,5,5
山口県,美祢警察署,岩永,イワナガ,駐在所,岩永駐在所,美祢警察署岩永駐在所,無し,7540513,,美祢市,352136,美祢市秋芳町岩永下郷3153-1,秋芳町岩永下郷3153-1,山口県/美祢市/秋芳町岩永下郷,131.29381,34.18144,5,5
山口県,美祢警察署,秋芳北,シュウホウキタ,駐在所,秋芳北駐在所,美祢警察署秋芳北駐在所,無し,7540601,,美祢市,352136,美祢市秋芳町嘉万3259-4,秋芳町嘉万3259-4,山口県/美祢市/秋芳町嘉万,131.25803,34.29105,5,5
山口県,美祢警察署,真長田,マナガタ,駐在所,真長田駐在所,美祢警察署真長田駐在所,無し,7540122,,美祢市,352136,美祢市美東町真名497-8,美東町真名497-8,山口県/美祢市/美東町真名,131.35088,34.15814,5,5
山口県,美祢警察署,西厚保,ニシアツ,駐在所,西厚保駐在所,美祢警察署西厚保駐在所,無し,7592151,,美祢市,352136,美祢市西厚保町本郷600-12,西厚保町本郷600-12,山口県/美祢市/西厚保町本郷,131.14784,34.10179,5,5
山口県,美祢警察署,東厚保,ヒガシアツ,駐在所,東厚保駐在所,美祢警察署東厚保駐在所,無し,7592141,,美祢市,352136,美祢市東厚保町山中673-6,東厚保町山中673-6,山口県/美祢市/東厚保町山中/６７３番地,131.18356,34.11991,5,7
山口県,美祢警察署,麦川,ムギカワ,駐在所,麦川駐在所,美祢警察署麦川駐在所,無し,7592214,,美祢市,352136,美祢市大嶺町奥分311-24,大嶺町奥分311-24,山口県/美祢市/大嶺町奥分/３１１番地,131.17717,34.18407,5,7
